[0.0, -0.075]
[-0.5403451020714003, 0.6966015530646895]
[-0.5407371735288029, 0.6955206105864066]
[-0.5411270825990292, 0.6944388862287155]
[-0.5415148277228478, 0.6933563843173909]
[-0.5419004073496806, 0.6922731091813159]
[-0.5422838199376097, 0.6911890651524666]
[-0.5426650639533828, 0.6901042565658934]
[-0.5430441378724198, 0.6890186877597035]
[-0.5434210401788188, 0.6879323630750452]
[-0.5437957693653617, 0.6868452868560894]
[-0.544168323933521, 0.6857574634500118]
[-0.5445387023934655, 0.6846688972069765]
[-0.5449069032640655, 0.6835795924801185]
[-0.5452729250729003, 0.6824895536255247]
[-0.5456367663562626, 0.6813987850022192]
[-0.545998425659165, 0.6803072909721434]
[-0.546357901535346, 0.6792150759001404]
[-0.5467151925472754, 0.6781221441539361]
[-0.5470702972661599, 0.6770285001041229]
[-0.5474232142719497, 0.6759341481241407]
[-0.5477739421533431, 0.6748390925902612]
[-0.5481224795077928, 0.6737433378815696]
[-0.5484688249415114, 0.6726468883799468]
[-0.5488129770694766, 0.671549748470052]
[-0.5491549345154374, 0.6704519225393062]
[-0.5494946959119191, 0.6693534149778723]
[-0.5498322599002291, 0.6682542301786403]
[-0.5501676251304618, 0.6671543725372076]
[-0.5505007902615047, 0.666053846451863]
[-0.5508317539610429, 0.6649526563235679]
[-0.5511605149055655, 0.6638508065559395]
[-0.5514870717803702, 0.6627483015552322]
[-0.5518114232795684, 0.6616451457303216]
[-0.5521335681060913, 0.6605413434926851]
[-0.5524535049716937, 0.6594368992563856]
[-0.5527712325969605, 0.6583318174380534]
[-0.5530867497113111, 0.6572261024568677]
[-0.5534000550530048, 0.6561197587345405]
[-0.5537111473691457, 0.6550127906952978]
[-0.5540200254156873, 0.6539052027658622]
[-0.5543266879574382, 0.6527969993754354]
[-0.5546311337680669, 0.6516881849556804]
[-0.5549333616301061, 0.6505787639407028]
[-0.5552333703349583, 0.649468740767035]
[-0.5555311586829, 0.6483581198736169]
[-0.5558267254830874, 0.6472469057017788]
[-0.5561200695535601, 0.6461351026952237]
[-0.5564111897212461, 0.645022715300009]
[-0.5567000848219675, 0.6439097479645288]
[-0.5569867537004437, 0.6427962051394969]
[-0.5572711952102968, 0.6416820912779284]
[-0.5575534082140563, 0.6405674108351218]
[-0.5578333915831631, 0.6394521682686412]
[-0.5581111441979745, 0.6383363680382991]
[-0.5583866649477686, 0.6372200146061372]
[-0.5586599527307483, 0.6361031124364103]
[-0.5589310064540464, 0.6349856659955672]
[-0.5591998250337293, 0.6338676797522332]
[-0.5594664073948021, 0.6327491581771925]
[-0.559730752471212, 0.6316301057433701]
[-0.5599928592058533, 0.6305105269258131]
[-0.5602527265505712, 0.6293904262016744]
[-0.5605103534661661, 0.6282698080501938]
[-0.5607657389223979, 0.6271486769526803]
[-0.56101888189799, 0.6260270373924942]
[-0.5612697813806335, 0.6249048938550286]
[-0.5615184363669907, 0.6237822508276925]
[-0.5617648458627003, 0.6226591127998923]
[-0.5620090088823797, 0.6215354842630139]
[-0.5622509244496307, 0.6204113697104044]
[-0.5624905915970421, 0.6192867736373552]
[-0.5627280093661944, 0.618161700541082]
[-0.5629631768076627, 0.6170361549207096]
[-0.5631960929810217, 0.6159101412772511]
[-0.5634267569548487, 0.6147836641135922]
[-0.563655167806727, 0.6136567279344717]
[-0.5638813246232504, 0.6125293372464644]
[-0.5641052265000268, 0.6114014965579615]
[-0.5643268725416809, 0.6102732103791549]
[-0.564546261861859, 0.6091444832220181]
[-0.5647633935832312, 0.6080153196002871]
[-0.5649782668374965, 0.6068857240294444]
[-0.5651908807653849, 0.6057557010266986]
[-0.5654012345166614, 0.6046252551109687]
[-0.5656093272501295, 0.6034943908028643]
[-0.5658151581336343, 0.6023631126246682]
[-0.5660187263440658, 0.6012314251003188]
[-0.5662200310673631, 0.6000993327553908]
[-0.5664190714985158, 0.5989668401170778]
[-0.5666158468415691, 0.5978339517141745]
[-0.5668103563096261, 0.596700672077058]
[-0.5670025991248507, 0.5955670057376701]
[-0.5671925745184713, 0.594432957229499]
[-0.5673802817307836, 0.593298531087561]
[-0.5675657200111538, 0.5921637318483826]
[-0.5677488886180213, 0.5910285640499824]
[-0.5679297868189017, 0.5898930322318526]
[-0.5681084138903902, 0.5887571409349416]
[-0.5682847691181641, 0.587620894701635]
[-0.5684588517969853, 0.5864842980757382]
[-0.5686306612307042, 0.5853473556024565]
[-0.5688001967322612, 0.5842100718283798]
[-0.5689674576236906, 0.5830724513014619]
[-0.5691324432361226, 0.5819344985710037]
[-0.5692951529097855, 0.5807962181876348]
[-0.5694555859940102, 0.579657614703294]
[-0.5696137418472307, 0.5785186926712134]
[-0.5697696198369878, 0.5773794566458983]
[-0.5699232193399314, 0.5762399111831096]
[-0.5700745397418231, 0.575100060839846]
[-0.5702235804375382, 0.5739599101743256]
[-0.5703703408310691, 0.5728194637459664]
[-0.5705148203355263, 0.57167872611537]
[-0.5706570183731418, 0.5705377018443025]
[-0.5707969343752712, 0.5693963954956762]
[-0.5709345677823959, 0.5682548116335315]
[-0.571069918044125, 0.5671129548230178]
[-0.571202984619198, 0.5659708296303769]
[-0.571333766975487, 0.5648284406229236]
[-0.5714622645899982, 0.5636857923690276]
[-0.5715884769488746, 0.5625428894380954]
[-0.5717124035473979, 0.561399736400552]
[-0.5718340438899903, 0.5602563378278221]
[-0.5719533974902169, 0.559112698292313]
[-0.572070463870787, 0.5579688223673951]
[-0.5721852425635569, 0.5568247146273841]
[-0.5722977331095308, 0.5556803796475233]
[-0.5724079350588633, 0.5545358220039643]
[-0.5725158479708614, 0.5533910462737487]
[-0.5726214714139852, 0.5522460570347907]
[-0.5727248049658505, 0.5511008588658587]
[-0.5728258482132309, 0.5499554563465557]
[-0.5729246007520579, 0.5488098540573025]
[-0.5730210621874238, 0.5476640565793192]
[-0.5731152321335834, 0.546518068494605]
[-0.5732071102139545, 0.5453718943859226]
[-0.5732966960611203, 0.5442255388367782]
[-0.5733839893168304, 0.5430790064314034]
[-0.5734689896320023, 0.5419323017547376]
[-0.5735516966667231, 0.5407854293924088]
[-0.5736321100902506, 0.5396383939307149]
[-0.5737102295810146, 0.5384911999566069]
[-0.5737860548266182, 0.5373438520576697]
[-0.5738595855238391, 0.5361963548221031]
[-0.5739308213786309, 0.5350487128387047]
[-0.5739997621061244, 0.5339009306968507]
[-0.5740664074306278, 0.5327530129864775]
[-0.5741307570856296, 0.5316049642980641]
[-0.5741928108137974, 0.530456789222613]
[-0.5742525683669811, 0.5293084923516322]
[-0.5743100295062125, 0.5281600782771172]
[-0.5743651940017066, 0.527011551591531]
[-0.5744180616328629, 0.5258629168877881]
[-0.5744686321882655, 0.5247141787592344]
[-0.5745169054656848, 0.5235653417996297]
[-0.5745628812720779, 0.5224164106031287]
[-0.5746065594235893, 0.5212673897642635]
[-0.5746479397455517, 0.5201182838779236]
[-0.5746870220724869, 0.5189690975393396]
[-0.574723806248106, 0.5178198353440636]
[-0.5747582921253105, 0.5166705018879508]
[-0.5747904795661929, 0.5155211017671416]
[-0.5748203684420368, 0.5143716395780433]
[-0.5748479586333175, 0.5132221199173103]
[-0.574873250029703, 0.5120725473818278]
[-0.5748962425300542, 0.5109229265686923]
[-0.5749169360424248, 0.5097732620751934]
[-0.5749353304840622, 0.5086235584987948]
[-0.5749514257814078, 0.5074738204371175]
[-0.5749652218700971, 0.5063240524879196]
[-0.5749767186949601, 0.5051742592490784]
[-0.5749859162100214, 0.5040244453185735]
[-0.5749928143785006, 0.5028746152944662]
[-0.574997413172812, 0.5017247737748832]
[-0.5749997125745654, 0.500574925357996]
[-0.5749997125745654, 0.49942507464200425]
[-0.574997413172812, 0.4982752262251169]
[-0.5749928143785006, 0.49712538470553364]
[-0.5749859162100214, 0.49597555468142646]
[-0.5749767186949601, 0.4948257407509217]
[-0.5749652218700971, 0.4936759475120806]
[-0.5749514257814078, 0.49252617956288236]
[-0.5749353304840622, 0.49137644150120485]
[-0.5749169360424248, 0.49022673792480637]
[-0.5748962425300542, 0.4890770734313073]
[-0.574873250029703, 0.48792745261817205]
[-0.5748479586333175, 0.4867778800826896]
[-0.5748203684420368, 0.48562836042195656]
[-0.5747904795661929, 0.48447889823285795]
[-0.5747582921253105, 0.4833294981120488]
[-0.574723806248106, 0.48218016465593627]
[-0.5746870220724869, 0.4810309024606602]
[-0.5746479397455517, 0.4798817161220766]
[-0.5746065594235893, 0.47873261023573666]
[-0.5745628812720779, 0.4775835893968712]
[-0.5745169054656848, 0.4764346582003702]
[-0.5744686321882655, 0.4752858212407657]
[-0.5744180616328629, 0.47413708311221203]
[-0.5743651940017066, 0.47298844840846915]
[-0.5743100295062125, 0.4718399217228829]
[-0.5742525683669811, 0.47069150764836765]
[-0.5741928108137974, 0.46954321077738714]
[-0.5741307570856296, 0.468395035701936]
[-0.5740664074306278, 0.4672469870135226]
[-0.5739997621061244, 0.46609906930314937]
[-0.5739308213786309, 0.46495128716129525]
[-0.5738595855238391, 0.4638036451778968]
[-0.5737860548266182, 0.46265614794233045]
[-0.5737102295810146, 0.4615088000433932]
[-0.5736321100902506, 0.4603616060692853]
[-0.5735516966667232, 0.45921457060759147]
[-0.5734689896320023, 0.45806769824526233]
[-0.5733839893168303, 0.45692099356859645]
[-0.5732966960611203, 0.45577446116322207]
[-0.5732071102139545, 0.45462810561407757]
[-0.5731152321335834, 0.4534819315053952]
[-0.5730210621874238, 0.45233594342068095]
[-0.5729246007520579, 0.45119014594269724]
[-0.5728258482132309, 0.4500445436534442]
[-0.5727248049658505, 0.4488991411341415]
[-0.5726214714139852, 0.4477539429652094]
[-0.5725158479708614, 0.4466089537262515]
[-0.5724079350588633, 0.4454641779960358]
[-0.5722977331095308, 0.4443196203524765]
[-0.5721852425635569, 0.4431752853726157]
[-0.572070463870787, 0.44203117763260513]
[-0.5719533974902169, 0.4408873017076872]
[-0.5718340438899903, 0.43974366217217803]
[-0.5717124035473979, 0.4386002635994481]
[-0.5715884769488746, 0.4374571105619045]
[-0.5714622645899982, 0.4363142076309723]
[-0.571333766975487, 0.4351715593770766]
[-0.571202984619198, 0.43402917036962324]
[-0.571069918044125, 0.4328870451769824]
[-0.5709345677823959, 0.43174518836646864]
[-0.5707969343752712, 0.43060360450432367]
[-0.5706570183731418, 0.4294622981556976]
[-0.5705148203355263, 0.42832127388463015]
[-0.5703703408310691, 0.42718053625403385]
[-0.5702235804375383, 0.4260400898256746]
[-0.5700745397418231, 0.42489993916015384]
[-0.5699232193399314, 0.4237600888168903]
[-0.5697696198369878, 0.42262054335410193]
[-0.5696137418472307, 0.42148130732878675]
[-0.5694555859940102, 0.4203423852967061]
[-0.5692951529097855, 0.4192037818123654]
[-0.5691324432361226, 0.4180655014289962]
[-0.5689674576236906, 0.416927548698538]
[-0.5688001967322612, 0.41578992817162036]
[-0.5686306612307042, 0.41465264439754357]
[-0.5684588517969853, 0.41351570192426185]
[-0.568284769118164, 0.41237910529836463]
[-0.5681084138903901, 0.411242859065058]
[-0.5679297868189016, 0.410106967768147]
[-0.5677488886180212, 0.40897143595001756]
[-0.5675657200111538, 0.40783626815161733]
[-0.5673802817307836, 0.4067014689124388]
[-0.5671925745184713, 0.4055670427705007]
[-0.5670025991248506, 0.40443299426232954]
[-0.5668103563096261, 0.4032993279229416]
[-0.5666158468415691, 0.40216604828582536]
[-0.5664190714985158, 0.40103315988292204]
[-0.5662200310673631, 0.39990066724460926]
[-0.5660187263440658, 0.3987685748996811]
[-0.5658151581336343, 0.39763688737533165]
[-0.5656093272501295, 0.3965056091971359]
[-0.5654012345166614, 0.3953747448890315]
[-0.5651908807653849, 0.39424429897330154]
[-0.5649782668374965, 0.39311427597055576]
[-0.5647633935832312, 0.3919846803997128]
[-0.5645462618618589, 0.39085551677798186]
[-0.564326872541681, 0.3897267896208451]
[-0.5641052265000268, 0.38859850344203867]
[-0.5638813246232504, 0.38747066275353576]
[-0.5636551678067268, 0.38634327206552804]
[-0.5634267569548486, 0.3852163358864074]
[-0.5631960929810217, 0.38408985872274876]
[-0.5629631768076626, 0.3829638450792904]
[-0.5627280093661942, 0.3818382994589178]
[-0.5624905915970421, 0.3807132263626447]
[-0.5622509244496305, 0.3795886302895952]
[-0.5620090088823796, 0.37846451573698586]
[-0.5617648458627003, 0.3773408872001076]
[-0.5615184363669907, 0.37621774917230744]
[-0.5612697813806334, 0.3750951061449713]
[-0.56101888189799, 0.3739729626075057]
[-0.5607657389223979, 0.3728513230473196]
[-0.5605103534661661, 0.37173019194980633]
[-0.5602527265505712, 0.37060957379832576]
[-0.5599928592058533, 0.36948947307418706]
[-0.5597307524712121, 0.3683698942566301]
[-0.5594664073948021, 0.3672508418228074]
[-0.5591998250337293, 0.36613232024776665]
[-0.5589310064540464, 0.365014334004433]
[-0.5586599527307483, 0.36389688756358984]
[-0.5583866649477687, 0.362779985393863]
[-0.5581111441979746, 0.36166363196170115]
[-0.5578333915831631, 0.3605478317313588]
[-0.5575534082140563, 0.35943258916487814]
[-0.5572711952102969, 0.3583179087220717]
[-0.5569867537004437, 0.3572037948605032]
[-0.5567000848219675, 0.35609025203547134]
[-0.5564111897212461, 0.3549772846999912]
[-0.5561200695535601, 0.35386489730477627]
[-0.5558267254830874, 0.352753094298221]
[-0.5555311586829002, 0.35164188012638325]
[-0.5552333703349583, 0.3505312592329652]
[-0.5549333616301061, 0.34942123605929737]
[-0.5546311337680669, 0.3483118150443198]
[-0.5543266879574382, 0.34720300062456444]
[-0.5540200254156873, 0.3460947972341376]
[-0.5537111473691458, 0.34498720930470234]
[-0.5534000550530049, 0.34388024126545963]
[-0.5530867497113112, 0.3427738975431324]
[-0.5527712325969605, 0.34166818256194675]
[-0.5524535049716937, 0.3405631007436143]
[-0.5521335681060913, 0.33945865650731505]
[-0.5518114232795686, 0.33835485426967854]
[-0.5514870717803703, 0.3372516984447678]
[-0.5511605149055656, 0.33614919344406063]
[-0.5508317539610429, 0.33504734367643196]
[-0.5505007902615046, 0.33394615354813684]
[-0.5501676251304619, 0.33284562746279256]
[-0.5498322599002291, 0.3317457698213599]
[-0.5494946959119192, 0.33064658502212785]
[-0.5491549345154374, 0.3295480774606939]
[-0.5488129770694766, 0.32845025152994783]
[-0.5484688249415114, 0.32735311162005315]
[-0.5481224795077928, 0.3262566621184305]
[-0.5477739421533431, 0.3251609074097389]
[-0.5474232142719497, 0.32406585187585957]
[-0.54707029726616, 0.3229714998958773]
[-0.5467151925472754, 0.32187785584606377]
[-0.546357901535346, 0.3207849240998595]
[-0.5459984256591651, 0.3196927090278567]
[-0.5456367663562627, 0.31860121499778105]
[-0.5452729250729004, 0.31751044637447545]
[-0.5449069032640655, 0.3164204075198817]
[-0.5445387023934655, 0.3153311027930234]
[-0.544168323933521, 0.3142425365499881]
[-0.5437957693653618, 0.31315471314391075]
[-0.5434210401788188, 0.31206763692495487]
[-0.5430441378724198, 0.31098131224029657]
[-0.5426650639533828, 0.30989574343410675]
[-0.5422838199376095, 0.30881093484753314]
[-0.5419004073496805, 0.30772689081868365]
[-0.5415148277228478, 0.30664361568260906]
[-0.5411270825990291, 0.30556111377128437]
[-0.5407371735288029, 0.3044793894135933]
[-0.5403451020714002, 0.30339844693531015]
[-0.5399508697946999, 0.30231829065908244]
[-0.5395544782752216, 0.30123892490441356]
[-0.5391559290981198, 0.3001603539876454]
[-0.5387552238571772, 0.29908258222194184]
[-0.5383523641547989, 0.2980056139172707]
[-0.5379473516020054, 0.296929453380387]
[-0.537540187818426, 0.295854104914815]
[-0.5371308744322932, 0.2947795728208324]
[-0.5367194130804356, 0.2937058613954513]
[-0.5363058054082711, 0.2926329749324024]
[-0.5358900530698011, 0.2915609177221178]
[-0.5354721577276031, 0.29048969405171277]
[-0.5350521210528247, 0.28941930820496997]
[-0.5346299447251762, 0.28834976446232086]
[-0.5342056304329246, 0.28728106710083]
[-0.5337791798728864, 0.2862132203941769]
[-0.5333505947504211, 0.28514622861263966]
[-0.5329198767794241, 0.2840800960230774]
[-0.53248702768232, 0.2830148268889135]
[-0.5320520491900557, 0.28195042547011784]
[-0.5316149430420933, 0.28088689602319117]
[-0.5311757109864038, 0.27982424280114676]
[-0.5307343547794592, 0.27876247005349397]
[-0.5302908761862258, 0.27770158202622125]
[-0.5298452769801579, 0.2766415829617794]
[-0.5293975589431892, 0.27558247709906336]
[-0.5289477238657271, 0.2745242686733969]
[-0.5284957735466447, 0.2734669619165151]
[-0.528041709793274, 0.2724105610565469]
[-0.5275855344213988, 0.2713550703179992]
[-0.5271272492552462, 0.27030049392173805]
[-0.5266668561274814, 0.26924683608497424]
[-0.526204356879199, 0.26819410102124513]
[-0.5257397533599152, 0.26714229294039776]
[-0.525273047427562, 0.26609141604857217]
[-0.5248042409484786, 0.2650414745481849]
[-0.5243333357974037, 0.26399247263791126]
[-0.5238603338574692, 0.2629444145126697]
[-0.5233852370201915, 0.2618973043636045]
[-0.5229080471854646, 0.2608511463780688]
[-0.5224287662615524, 0.2598059447396083]
[-0.5219473961650811, 0.25876170362794426]
[-0.5214639388210309, 0.25771842721895644]
[-0.5209783961627291, 0.25667611968466725]
[-0.5204907701318425, 0.2556347851932246]
[-0.5200010626783685, 0.2545944279088848]
[-0.5195092757606286, 0.25355505199199696]
[-0.5190154113452596, 0.25251666159898556]
[-0.5185194714072063, 0.2514792608823334]
[-0.5180214579297138, 0.25044285399056626]
[-0.5175213729043184, 0.24940744506823556]
[-0.5170192183308412, 0.24837303825590173]
[-0.5165149962173792, 0.24733963769011813]
[-0.5160087085802968, 0.24630724750341337]
[-0.5155003574442191, 0.2452758718242765]
[-0.5149899448420225, 0.2442455147771391]
[-0.5144774728148277, 0.24321618048235943]
[-0.5139629434119906, 0.2421878730562059]
[-0.5134463586910943, 0.2411605966108404]
[-0.5129277207179413, 0.24013435525430163]
[-0.5124070315665452, 0.2391091530904896]
[-0.5118842933191216, 0.2380849942191483]
[-0.5113595080660805, 0.2370618827358497]
[-0.5108326779060185, 0.23603982273197732]
[-0.5103038049457089, 0.23501881829471005]
[-0.5097728913000942, 0.233998873507005]
[-0.5092399390922778, 0.23297999244758227]
[-0.508704950453515, 0.23196217919090822]
[-0.5081679275232049, 0.2309454378071789]
[-0.5076288724488818, 0.22992977236230394]
[-0.5070877873862059, 0.22891518691789076]
[-0.5065446744989555, 0.22790168553122708]
[-0.5059995359590184, 0.22688927225526617]
[-0.5054523739463824, 0.2258779511386099]
[-0.5049031906491277, 0.22486772622549245]
[-0.5043519882634171, 0.22385860155576448]
[-0.5037987689934877, 0.22285058116487705]
[-0.5032435350516421, 0.22184366908386444]
[-0.5026862886582394, 0.22083786933932953]
[-0.5021270320416866, 0.21983318595342702]
[-0.5015657674384295, 0.21882962294384703]
[-0.5010024970929435, 0.21782718432379944]
[-0.5004372232577254, 0.21682587410199808]
[-0.49986994819328323, 0.21582569628264356]
[-0.4993006741681282, 0.21482665486540878]
[-0.4987294034587653, 0.213828753845422]
[-0.49815613834968425, 0.212831997213251]
[-0.4975808811333501, 0.21183638895488746]
[-0.4970036341101944, 0.21084193305173016]
[-0.49642439958860557, 0.20984863348057023]
[-0.49584317988492044, 0.20885649421357447]
[-0.49525997732341426, 0.20786551921826965]
[-0.4946747942362917, 0.20687571245752678]
[-0.4940876329636774, 0.2058870778895453]
[-0.4934984958536066, 0.20489961946783633]
[-0.49290738526201594, 0.20391334114120832]
[-0.49231430355273426, 0.20292824685375047]
[-0.49171925309747216, 0.20194434054481689]
[-0.4911222362758141, 0.20096162614901175]
[-0.49052325547520675, 0.19998010759617113]
[-0.4899223130909515, 0.19899978881135041]
[-0.489319411526194, 0.19802067371480678]
[-0.48871455319191437, 0.1970427662219839]
[-0.4881077405069178, 0.19606607024349626]
[-0.48749897589782515, 0.1950905896851137]
[-0.48688826179906236, 0.19411632844774515]
[-0.48627560065285175, 0.19314329042742395]
[-0.48566099490920167, 0.19217147951529182]
[-0.48504444702589694, 0.19120089959758327]
[-0.4844259594684888, 0.1902315545556101]
[-0.4838055347102855, 0.18926344826574604]
[-0.48318317523234133, 0.18829658459941043]
[-0.4825588835234482, 0.18733096742305436]
[-0.48193266208012464, 0.18636660059814364]
[-0.4813045134066061, 0.18540348798114417]
[-0.480674440014835, 0.18444163342350628]
[-0.48004244442445076, 0.1834810407716497]
[-0.4794085291627792, 0.182521713866947]
[-0.4787726967648232, 0.18156365654570977]
[-0.478134949773252, 0.18060687263917255]
[-0.47749529073839153, 0.1796513659734773]
[-0.4768537222182135, 0.17869714036965859]
[-0.4762102467783262, 0.17774419964362823]
[-0.4755648669919624, 0.17679254760615878]
[-0.47491758543997153, 0.1758421880628706]
[-0.47426840471080756, 0.1748931248142149]
[-0.4736173274005193, 0.1739453616554593]
[-0.4729643561127401, 0.1729989023766723]
[-0.4723094934586767, 0.17205375076270776]
[-0.47165274205709984, 0.17110991059319094]
[-0.4709941045343331, 0.1701673856425025]
[-0.47033358352424265, 0.16922617967976328]
[-0.4696711816682267, 0.1682862964688199]
[-0.46900690161520475, 0.16734773976822942]
[-0.46834074602160713, 0.16641051333124357]
[-0.4676727175513645, 0.165474620905795]
[-0.4670028188758972, 0.16454006623448156]
[-0.46633105267410396, 0.1636068530545516]
[-0.46565742163235246, 0.1626749850978888]
[-0.46498192844446684, 0.16174446609099705]
[-0.4643045758117188, 0.1608152997549862]
[-0.46362536644281527, 0.1598874898055567]
[-0.4629443030538884, 0.15896103995298494]
[-0.4622613883684847, 0.15803595390210837]
[-0.4615766251175537, 0.15711223535231056]
[-0.4608900160394372, 0.15618988799750622]
[-0.4602015638798585, 0.15526891552612704]
[-0.4595112713919114, 0.15434932162110676]
[-0.45881914133604906, 0.15343110995986586]
[-0.45812517648007306, 0.15251428421429766]
[-0.45742937959912217, 0.15159884805075308]
[-0.45673175347566114, 0.150684805130026]
[-0.45603230089947017, 0.1497721591073389]
[-0.45533102466763326, 0.14886091363232834]
[-0.454627927584527, 0.14795107234902985]
[-0.4539230124618099, 0.14704263889586378]
[-0.45321628211841025, 0.1461356169056208]
[-0.45250773938051536, 0.1452300100054466]
[-0.4517973870815607, 0.14432582181682851]
[-0.45108522806221757, 0.14342305595558041]
[-0.45037126517038273, 0.1425217160318283]
[-0.44965550126116627, 0.1416218056499959]
[-0.4489379391968807, 0.1407233284087904]
[-0.4482185818470288, 0.13982628790118737]
[-0.4474974320882931, 0.1389306877144175]
[-0.4467744928045239, 0.13803653142995154]
[-0.44604976688672754, 0.13714382262348618]
[-0.44532325723305505, 0.13625256486492954]
[-0.44459496674879084, 0.1353627617183874]
[-0.4438648983463403, 0.13447441674214786]
[-0.443133054945219, 0.13358753348866867]
[-0.44239943947204063, 0.1327021155045618]
[-0.44166405486050525, 0.13181816633057974]
[-0.44092690405138774, 0.13093568950160148]
[-0.4401879899925256, 0.1300546885466175]
[-0.43944731563880807, 0.1291751669887171]
[-0.4387048839521631, 0.128297128345073]
[-0.43796069790154674, 0.1274205761269282]
[-0.4372147604629303, 0.12654551383958113]
[-0.43646707461928913, 0.12567194498237255]
[-0.43571764336059005, 0.12479987304867063]
[-0.43496646968377956, 0.12392930152585711]
[-0.4342135565927726, 0.12306023389531447]
[-0.43345890709843976, 0.12219267363241061]
[-0.4327025242185954, 0.12132662420648598]
[-0.4319444109779853, 0.1204620890808385]
[-0.4311845704082753, 0.11959907171271113]
[-0.43042300554803864, 0.11873757555327717]
[-0.4296597194427441, 0.11787760404762662]
[-0.4288947151447433, 0.1170191606347525]
[-0.4281279957132592, 0.11616224874753721]
[-0.4273595642143731, 0.1153068718127381]
[-0.42658942372101316, 0.11445303325097483]
[-0.42581757731294156, 0.11360073647671504]
[-0.4250440280767426, 0.11274998489826073]
[-0.4242687791058097, 0.11190078191773478]
[-0.423491833500334, 0.11105313093106736]
[-0.42271319436729077, 0.110207035327982]
[-0.4219328648204282, 0.10936249849198265]
[-0.4211508479802541, 0.10851952380033958]
[-0.4203671469740237, 0.10767811462407616]
[-0.4195817649357274, 0.10683827432795545]
[-0.41879470500607774, 0.10600000627046666]
[-0.4180059703324969, 0.1051633138038112]
[-0.41721556406910476, 0.10432820027389021]
[-0.4164234893767054, 0.10349466902029064]
[-0.41562974942277536, 0.10266272337627202]
[-0.41483434738145, 0.1018323666687528]
[-0.4140372864335116, 0.10100360221829795]
[-0.41323856976637624, 0.10017643333910417]
[-0.412438200574081, 0.09935086333898824]
[-0.4116361820572718, 0.09852689551937283]
[-0.4108325174231897, 0.09770453317527358]
[-0.4100272098856589, 0.09688377959528617]
[-0.409220262665073, 0.09606463806157217]
[-0.40841167898838304, 0.09524711184984733]
[-0.40760146208908404, 0.09443120422936756]
[-0.4067896152072023, 0.09361691846291598]
[-0.40597614158928236, 0.09280425780679019]
[-0.405161044488374, 0.09199322551078905]
[-0.40434432716401886, 0.09118382481819919]
[-0.40352599288223845, 0.09037605896578299]
[-0.40270604491552, 0.08956993118376522]
[-0.40188448654280395, 0.08876544469581978]
[-0.4010613210494706, 0.08796260271905726]
[-0.4002365517273274, 0.08716140846401203]
[-0.39941018187459504, 0.08636186513462883]
[-0.3985822147958944, 0.08556397592825073]
[-0.3977526538022343, 0.08476774403560615]
[-0.3969215022109974, 0.08397317264079567]
[-0.396088763345927, 0.08318026492128018]
[-0.39525444053711356, 0.08238902404786654]
[-0.394418537120982, 0.08159945318469704]
[-0.3935810564402781, 0.08081155548923505]
[-0.3927420018440548, 0.0800253341122533]
[-0.3919013766876591, 0.07924079219782067]
[-0.3910591843327191, 0.07845793288329053]
[-0.39021542814712923, 0.07767675929928669]
[-0.3893701115050381, 0.07689727456969246]
[-0.3885232377868346, 0.07611948181163745]
[-0.38767481037913415, 0.07534338413548489]
[-0.38682483267476536, 0.07456898464481958]
[-0.38597330807275665, 0.07379628643643554]
[-0.38512023997832173, 0.07302529260032287]
[-0.3842656318028473, 0.0722560062196564]
[-0.38340948696387855, 0.07148843037078285]
[-0.382551808885106, 0.07072256812320847]
[-0.38169260099635105, 0.06995842253958705]
[-0.38083186673355357, 0.06919599667570765]
[-0.3799696095387561, 0.06843529358048141]
[-0.37910583286009236, 0.06767631629593114]
[-0.37824054015177205, 0.06691906785717783]
[-0.37737373487406745, 0.06616355129242885]
[-0.37650542049329977, 0.06540976962296594]
[-0.37563560048182454, 0.06465772586313295]
[-0.3747642783180186, 0.06390742302032396]
[-0.37389145748626595, 0.06315886409497125]
[-0.37301714147694337, 0.062412052080533215]
[-0.3721413337864072, 0.06166698996348236]
[-0.37126403791697854, 0.0609236807232935]
[-0.37038525737693007, 0.06018212733243166]
[-0.36950499568047107, 0.05944233275634048]
[-0.36862325634773496, 0.05870429995343028]
[-0.3677400429047626, 0.05796803187506521]
[-0.3668553588834908, 0.057233531465553315]
[-0.36596920782173714, 0.056500801662133594]
[-0.3650815932631856, 0.05576984539496425]
[-0.36419251875737274, 0.05504066558711151]
[-0.36330198785967327, 0.05431326515453719]
[-0.36241000413128605, 0.05358764700608782]
[-0.3615165711392197, 0.05286381404348242]
[-0.36062169245627856, 0.05214176916130117]
[-0.3597253716610479, 0.05142151524697385]
[-0.35882761233788074, 0.0507030551807685]
[-0.35792841807688114, 0.04998639183577859]
[-0.3570277924738928, 0.049271528077913726]
[-0.35612573913048307, 0.04855846676588658]
[-0.35522226165392845, 0.04784721075120194]
[-0.3543173636572006, 0.04713776287814522]
[-0.3534110487589524, 0.046430125983771574]
[-0.3525033205835014, 0.04572430289789304]
[-0.3515941827608181, 0.045020296443069416]
[-0.3506836389265097, 0.04431810943459538]
[-0.3497716927218061, 0.04361774468048992]
[-0.34885834779354497, 0.04291920498148465]
[-0.3479436077941576, 0.04222249313101304]
[-0.3470274763816543, 0.04152761191519898]
[-0.34610995721960913, 0.040834564112845785]
[-0.34519105397714606, 0.04014335249542495]
